concept_code,target_concept_code,concept_tier,target_tier,n11,n10,n01,n00,support_both,odds_ratio,log_odds_ratio,phi,p_target_given_code,p_target_given_no_code,n_code_before_target_final,n_target_before_code_final
30183-states_specify-50,30138-COVID_Why-5,2,2,0,2,37,687,0.0,3.6666666666666665,1.2992829841302609,-0.01217971050436234,0.0,0.05110497237569061,2,37
30183-states_specify-50,30138-COVID_Why-999,2,2,0,2,3,721,0.0,41.22857142857143,3.719131497284457,-0.0033856120631923694,0.0,0.004143646408839779,2,3
30183-states_specify-50,30141-covid_tst_symptoms-1,2,2,0,2,8,716,0.0,16.858823529411765,2.8248741713378553,-0.005547898233594713,0.0,0.011049723756906077,2,8
30183-states_specify-50,30141-covid_tst_symptoms-10,2,2,0,2,53,671,0.0,2.5102803738317756,0.9203944496272309,-0.014749459897886242,0.0,0.07320441988950276,2,53
30183-states_specify-50,30141-covid_tst_symptoms-11,2,2,0,2,28,696,0.0,4.887719298245614,1.5867257935111552,-0.010526815689702212,0.0,0.03867403314917127,2,28
30183-states_specify-50,30141-covid_tst_symptoms-12,2,2,0,2,52,672,0.0,2.5619047619047617,0.9407510294443157,-0.01459880939211578,0.0,0.0718232044198895,2,52
30183-states_specify-50,30141-covid_tst_symptoms-13,2,2,0,2,13,711,0.0,10.540740740740741,2.355247819651423,-0.007096964387698385,0.0,0.017955801104972375,2,13
30183-states_specify-50,30141-covid_tst_symptoms-14,2,2,0,2,9,715,0.0,15.063157894736841,2.71225188795591,-0.005888536774610444,0.0,0.012430939226519336,2,9
30183-states_specify-50,30141-covid_tst_symptoms-15,2,2,0,2,15,709,0.0,9.154838709677419,2.214282560240796,-0.007634077137346471,0.0,0.020718232044198894,2,15
30183-states_specify-50,30141-covid_tst_symptoms-16,2,2,0,2,19,705,0.0,7.235897435897436,1.9790543932890672,-0.008616141216105697,0.0,0.026243093922651933,2,19
30183-states_specify-50,30141-covid_tst_symptoms-17,2,2,0,2,33,691,0.0,4.128358208955224,1.417879799839692,-0.011469277677315082,0.0,0.04558011049723757,2,33
30183-states_specify-50,30141-covid_tst_symptoms-18,2,2,0,2,5,719,0.0,26.163636363636364,3.264370521654897,-0.004376864325761094,0.0,0.006906077348066298,2,5
30183-states_specify-50,30141-covid_tst_symptoms-19,2,2,0,2,2,722,0.0,57.8,4.056988775678332,-0.0027624309392265192,0.0,0.0027624309392265192,2,2
30183-states_specify-50,30141-covid_tst_symptoms-21,2,2,0,2,46,678,0.0,2.9182795698924733,1.0709942542475128,-0.013670052239907277,0.0,0.06353591160220995,2,46
30183-states_specify-50,30141-covid_tst_symptoms-23,2,2,0,2,17,707,0.0,8.085714285714285,2.0900988361538237,-0.008138550409877649,0.0,0.023480662983425413,2,17
30183-states_specify-50,30141-covid_tst_symptoms-25,2,2,0,2,38,686,0.0,3.566233766233766,1.2715100714801868,-0.012352170961303876,0.0,0.052486187845303865,2,38
30183-states_specify-50,30141-covid_tst_symptoms-26,2,2,0,2,12,712,0.0,11.4,2.4336133554004498,-0.006813766267146448,0.0,0.016574585635359115,2,12
30183-states_specify-50,30141-covid_tst_symptoms-28,2,2,0,2,3,721,0.0,41.22857142857143,3.719131497284457,-0.0033856120631923694,0.0,0.004143646408839779,2,3
30183-states_specify-50,30141-covid_tst_symptoms-29,2,2,1,1,11,713,0.0013774104683195593,62.04347826086956,4.127835401547687,0.1993026633140336,0.5,0.015193370165745856,1,11
30183-states_specify-50,30141-covid_tst_symptoms-3,2,2,0,2,24,700,0.0,5.718367346938775,1.74368333579228,-0.009718131682188694,0.0,0.03314917127071823,2,24
30183-states_specify-50,30141-covid_tst_symptoms-30,2,2,0,2,7,717,0.0,19.133333333333333,2.951432014657411,-0.005185973456148796,0.0,0.009668508287292817,2,7
30183-states_specify-50,30141-covid_tst_symptoms-31,2,2,0,2,1,723,0.0,96.46666666666667,4.569197525529273,-0.0019519860581845667,0.0,0.0013812154696132596,2,1
30183-states_specify-50,30141-covid_tst_symptoms-4,2,2,1,1,10,714,0.0013774104683195593,68.04761904761905,4.220207740206445,0.20861186933441567,0.5,0.013812154696132596,1,10
30183-states_specify-50,30141-covid_tst_symptoms-5,2,2,0,2,35,689,0.0,3.8845070422535213,1.356996088317886,-0.011828800663707183,0.0,0.04834254143646409,2,35
30183-states_specify-50,30141-covid_tst_symptoms-6,2,2,0,2,69,655,0.0,1.8863309352517985,0.6346336381989077,-0.017032859942426294,0.0,0.09530386740331492,2,69
30183-states_specify-50,30141-covid_tst_symptoms-7,2,2,1,1,24,700,0.0013774104683195593,28.591836734693878,3.3531212482263806,0.13419409372806818,0.5,0.03314917127071823,1,24
30183-states_specify-50,30141-covid_tst_symptoms-8,2,2,0,2,21,703,0.0,6.544186046511628,1.8785770289867263,-0.009071117732293544,0.0,0.029005524861878452,2,21
30183-states_specify-50,30141-covid_tst_symptoms-9,2,2,0,2,20,704,0.0,6.873170731707317,1.927625532760272,-0.008846232755948865,0.0,0.027624309392265192,2,20
30183-states_specify-50,30141-covid_tst_symptoms-998,2,2,0,2,1,723,0.0,96.46666666666667,4.569197525529273,-0.0019519860581845667,0.0,0.0013812154696132596,2,1
30183-states_specify-50,30147-flu_why-1,2,2,0,2,8,716,0.0,16.858823529411765,2.8248741713378553,-0.005547898233594713,0.0,0.011049723756906077,2,8
30183-states_specify-50,30147-flu_why-3,2,2,0,2,2,722,0.0,57.8,4.056988775678332,-0.0027624309392265192,0.0,0.0027624309392265192,2,2
30183-states_specify-50,30147-flu_why-999,2,2,0,2,2,722,0.0,57.8,4.056988775678332,-0.0027624309392265192,0.0,0.0027624309392265192,2,2
30183-states_specify-50,30150-flu_tst_symptoms-1,2,2,0,2,3,721,0.0,41.22857142857143,3.719131497284457,-0.0033856120631923694,0.0,0.004143646408839779,2,3
30183-states_specify-50,30150-flu_tst_symptoms-10,2,2,0,2,4,720,0.0,32.022222222222226,3.4664301062292022,-0.003912074453932455,0.0,0.0055248618784530384,2,4
30183-states_specify-50,30150-flu_tst_symptoms-12,2,2,0,2,2,722,0.0,57.8,4.056988775678332,-0.0027624309392265192,0.0,0.0027624309392265192,2,2
30183-states_specify-50,30150-flu_tst_symptoms-13,2,2,0,2,1,723,0.0,96.46666666666667,4.569197525529273,-0.0019519860581845667,0.0,0.0013812154696132596,2,1
30183-states_specify-50,30150-flu_tst_symptoms-15,2,2,0,2,1,723,0.0,96.46666666666667,4.569197525529273,-0.0019519860581845667,0.0,0.0013812154696132596,2,1
30183-states_specify-50,30150-flu_tst_symptoms-16,2,2,0,2,1,723,0.0,96.46666666666667,4.569197525529273,-0.0019519860581845667,0.0,0.0013812154696132596,2,1
30183-states_specify-50,30150-flu_tst_symptoms-21,2,2,0,2,3,721,0.0,41.22857142857143,3.719131497284457,-0.0033856120631923694,0.0,0.004143646408839779,2,3
30183-states_specify-50,30150-flu_tst_symptoms-23,2,2,0,2,1,723,0.0,96.46666666666667,4.569197525529273,-0.0019519860581845667,0.0,0.0013812154696132596,2,1
30183-states_specify-50,30150-flu_tst_symptoms-3,2,2,0,2,3,721,0.0,41.22857142857143,3.719131497284457,-0.0033856120631923694,0.0,0.004143646408839779,2,3
30183-states_specify-50,30150-flu_tst_symptoms-30,2,2,0,2,1,723,0.0,96.46666666666667,4.569197525529273,-0.0019519860581845667,0.0,0.0013812154696132596,2,1
30183-states_specify-50,30150-flu_tst_symptoms-5,2,2,0,2,3,721,0.0,41.22857142857143,3.719131497284457,-0.0033856120631923694,0.0,0.004143646408839779,2,3
30183-states_specify-50,30150-flu_tst_symptoms-6,2,2,0,2,8,716,0.0,16.858823529411765,2.8248741713378553,-0.005547898233594713,0.0,0.011049723756906077,2,8
30183-states_specify-50,30150-flu_tst_symptoms-7,2,2,0,2,2,722,0.0,57.8,4.056988775678332,-0.0027624309392265192,0.0,0.0027624309392265192,2,2
30183-states_specify-50,30150-flu_tst_symptoms-8,2,2,0,2,2,722,0.0,57.8,4.056988775678332,-0.0027624309392265192,0.0,0.0027624309392265192,2,2
30183-states_specify-50,30150-flu_tst_symptoms-9,2,2,0,2,4,720,0.0,32.022222222222226,3.4664301062292022,-0.003912074453932455,0.0,0.0055248618784530384,2,4
30183-states_specify-50,30153-Symptoms-1,2,2,2,0,549,175,0.0027548209366391185,1.5969062784349408,0.4680681814963448,0.029620264999918718,1.0,0.7582872928176796,0,549
30183-states_specify-50,30153-Symptoms-2,2,2,0,2,66,658,0.0,1.980451127819549,0.683324661087427,-0.01662056238286334,0.0,0.09116022099447514,2,66
30183-states_specify-50,30153-Symptoms-3,2,2,0,2,84,640,0.0,1.5159763313609467,0.41605967453956033,-0.019011563905733466,0.0,0.11602209944751381,2,84
30183-states_specify-50,30153-Symptoms-4,2,2,0,2,7,717,0.0,19.133333333333333,2.951432014657411,-0.005185973456148796,0.0,0.009668508287292817,2,7
30183-states_specify-50,30153-Symptoms-5,2,2,0,2,131,593,0.0,0.9026615969581749,-0.10240755000219685,-0.024661692576489296,0.0,0.18093922651933703,2,131
30183-states_specify-50,30153-Symptoms-6,2,2,0,2,49,675,0.0,2.7292929292929293,1.0040425753915085,-0.014140000356328012,0.0,0.06767955801104972,2,49
30183-states_specify-50,30153-Symptoms-999,2,2,0,2,5,719,0.0,26.163636363636364,3.264370521654897,-0.004376864325761094,0.0,0.006906077348066298,2,5
30183-states_specify-50,30154-Symptoms_Resp-1,2,2,2,0,477,247,0.0027548209366391185,2.5916230366492146,0.9522843345220604,0.03774213247355339,1.0,0.6588397790055248,0,477
30183-states_specify-50,30154-Symptoms_Resp-2,2,2,0,2,149,575,0.0,0.7698996655518394,-0.2614950771029042,-0.026708588832219896,0.0,0.2058011049723757,2,149
30183-states_specify-50,30154-Symptoms_Resp-21,2,2,0,2,105,619,0.0,1.1744075829383887,0.1607638357189756,-0.021611980359011535,0.0,0.14502762430939226,2,105
30183-states_specify-50,30154-Symptoms_Resp-3,2,2,0,2,151,573,0.0,0.7570957095709571,-0.27826560081409885,-0.02693396342500461,0.0,0.2085635359116022,2,151
30183-states_specify-50,30154-Symptoms_Resp-4,2,2,0,2,35,689,0.0,3.8845070422535213,1.356996088317886,-0.011828800663707183,0.0,0.04834254143646409,2,35
30183-states_specify-50,30154-Symptoms_Resp-5,2,2,0,2,26,698,0.0,5.271698113207547,1.6623525332707396,-0.010129391775555888,0.0,0.03591160220994475,2,26
30183-states_specify-50,30154-Symptoms_Resp-6,2,2,0,2,53,671,0.0,2.5102803738317756,0.9203944496272309,-0.014749459897886242,0.0,0.07320441988950276,2,53
